pose,videoLanguage,start,end,text,split
s2m052bd6bb17151537dc490ae6f3dd5d4c.pose,gsg,932,1389,𝠀񂇓񂇛񋾡񋾡񎘁񆇡񋵡񇈁񆅳񈟁𝠃𝤸𝤮񂇓𝣔𝤎񂇛𝣗𝤛񋾡𝣚𝣞񋾡𝤋𝣞񎘁𝣧𝣴񆇡𝣱𝤖񋵡𝣘𝤩񇈁𝣰𝤂񆅳𝤞𝤖񈟁𝤝𝤆,train
s2m05398bb4e7d6307c1e0c102442b6ac79.pose,gsg,508,2271,𝠀񋾡񋾡񋾡񍲑񇀡񆞁񂱑񂇙񄵑񆇡񋵡񈗡񋵡񇉣񂈒񂈗񆇡𝠃𝥘𝤿񋾡𝢷𝣍񋾡𝣱𝣍񋾡𝤫𝣍񍲑𝣆𝣡񇀡𝣌𝤡񆞁𝣂𝣴񂱑𝣻𝣴񂇙𝤨𝣸񄵑𝥂𝣴񆇡𝤵𝤆񋵡𝢵𝤁񈗡𝤌𝣴񋵡𝤨𝤕񇉣𝥂𝤓񂈒𝣊𝤉񂈗𝣁𝣺񆇡𝣙𝤃,train
s2m0564c7a52b82d78a7dd8b3c9a39991b4.pose,gsg,661,2000,𝠀񋾡񋾡񍸑񂣹񋵡񋵡񂣹񇆣񁡑񅊡𝠃𝥁𝤼񋾡𝣏𝣐񋾡𝤘𝣐񍸑𝣛𝣧񂣹𝣌𝤎񋵡𝣍𝤥񋵡𝤖𝤦񂣹𝤕𝤏񇆣𝤱𝤣񁡑𝣡𝤂񅊡𝤩𝤃,train
s2m0575708defaf00adddd0ab07e3a825c2.pose,gsg,400,2233,𝠀񋾡񋾡񎋵񅒡񅒩񆇡񋸥񃈗񃈟񆙡񆙡񋸥񇆣񇆷𝠃𝥈𝥇񋾡𝣕𝣆񋾡𝤞𝣆񎋵𝣢𝣚񅒡𝣯𝣱񅒩𝣅𝣱񆇡𝣡𝣿񋸥𝣟𝥁񃈗𝤹𝣳񃈟𝤖𝣳񆙡𝤵𝣫񆙡𝤛𝣫񋸥𝤨𝥀񇆣𝣯𝤍񇆷𝣎𝤍,train
s2m05763be12920d16303cce19dcffea9d5.pose,gsg,525,1084,𝠀񋾡񎊑񁲁񂇇񆸁񋵡񎲧񇀣񇀣𝠃𝤧𝤿񋾡𝣳𝣍񎊑𝤀𝣡񁲁𝤋𝣾񂇇𝣾𝤊񆸁𝤇𝣲񋵡𝣰𝤓񎲧𝣦𝤏񇀣𝣸𝤞񇀣𝣸𝤯,train
s2m0589c15ffa51a1e96883d06ed3107879.pose,gsg,500,800,𝠀񋾡񋾡񋾡񍪱񈟁񎣡񀀒񆇡񋵡񂋫񃈡񆇡񀕃񈝡񈟁𝠃𝥔𝤴񋾡𝢼𝣘񋾡𝣶𝣘񋾡𝤧𝣘񍪱𝣇𝣮񈟁𝤃𝤦񎣡𝢹𝣽񀀒𝢺𝤉񆇡𝣀𝤃񋵡𝣫𝤌񂋫𝣷𝣾񃈡𝤂𝤓񆇡𝤁𝤅񀕃𝤣𝤊񈝡𝥄𝤁񈟁𝣇𝤋,train
s2m058a20adc6d71526c3a5ac3011fcebfa.pose,gsg,500,800,𝠀񋾡񎑱񂇱񂇹񉳃񉳛񋸥𝠃𝤪𝥀񋾡𝣴𝣍񎑱𝣾𝣢񂇱𝤞𝣴񂇹𝣢𝣴񉳃𝤊𝤊񉳛𝣭𝤋񋸥𝣾𝤺,train
s2m05c7d5b420f7c9fa8cea013a5fdb660a.pose,gsg,254,1610,𝠀񋾡񋾡񎋱񂱑񈗡񂇙񄵑񆇡񆿃񋵡𝠃𝤽𝤰񋾡𝣐𝣝񋾡𝤊𝣝񎋱𝣝𝣱񂱑𝣜𝤇񈗡𝣮𝤇񂇙𝤎𝤈񄵑𝤧𝤄񆇡𝤛𝤔񆿃𝤦𝤣񋵡𝤎𝤥,dev
s2m05d4d26d83a9b568cb7128c394a42c89.pose,gsg,254,1610,𝠀񋾡񋾡񍸑񆇡񆇡񉳓񉳋񄶁񄶉񋟋񋠃񋸥񀠱񀠹񋻥𝠃𝥍𝥂񋾡𝣌𝣊񋾡𝤓𝣊񍸑𝣘𝣡񆇡𝣙𝤍񆇡𝣙𝤤񉳓𝣀𝤒񉳋𝣨𝤒񄶁𝤷𝣲񄶉𝤁𝤃񋟋𝤚𝣿񋠃𝤚𝤙񋸥𝣖𝤼񀠱𝣥𝣳񀠹𝣉𝣴񋻥𝤜𝤺,train
s2m05deaac2f530c94e551620691dd345f4.pose,gsg,700,766,𝠀񂇸񋾡񋾡񍧱񋵡񆇡񅠁񇅅񇅕񂈑񂈑񇆥񋺅𝠃𝤼𝥁񂇸𝤓𝣸񋾡𝣙𝣋񋾡𝤓𝣋񍧱𝣠𝣟񋵡𝤓𝤑񆇡𝤩𝤀񅠁𝤡𝤇񇅅𝣱𝤘񇅕𝣑𝤘񂈑𝣓𝣹񂈑𝣴𝣹񇆥𝤣𝤟񋺅𝣢𝤶,train
s2m05e11decb5c871acdf30cc8263e7d5ee.pose,gsg,508,1322,𝠀񋾡񎑱񋵡񂋩񄨁񇆣񆕁𝠃𝤡𝤻񋾡𝣹𝣒񎑱𝤃𝣧񋵡𝣴𝤞񂋩𝣴𝤁񄨁𝤃𝤅񇆣𝤈𝤢񆕁𝣬𝤂,train
s2m05f09b9a7bdbac8571f2c002126639d4.pose,gsg,593,1271,𝠀񋾡񌀅񍩑񂇔񆇡񀀡񇀧񇅁𝠃𝥀𝤲񋾡𝣍𝣛񌀅𝤊𝣛񍩑𝣘𝣭񂇔𝤘𝤀񆇡𝤇𝣺񀀡𝣑𝤂񇀧𝣑𝤢񇅁𝤯𝣵,train
s2m05f42792e947f17799ed022a74aa79d4.pose,gsg,440,1169,𝠀񂇙񋾡񍘱񋵡񆇡񆇡񀕣񊤡𝠃𝤭𝤵񂇙𝣥𝤐񋾡𝣠𝣗񍘱𝣫𝣯񋵡𝣤𝤮񆇡𝣱𝤎񆇡𝣱𝤪񀕣𝣴𝤙񊤡𝤓𝤔,train
s2m062f2b4da5fe0fff16f341b8b3bcad64.pose,gsg,666,1958,𝠀񋾡񎋵񆄢񆅊񇑇񇑗񋻥񋑭񋑽𝠃𝤲𝥉񋾡𝣵𝣃񎋵𝤂𝣗񆄢𝤉𝣯񆅊𝣯𝣩񇑇𝤡𝤄񇑗𝣚𝤃񋻥𝣻𝥃񋑭𝤈𝤆񋑽𝣮𝤁,train
s2m0642b1c86bf0aecdc57f1339964e9dd9.pose,gsg,169,2084,𝠀񄶁񄶉񋾡񋾡񊒥񎋵񊒶񋺅񅟏񇆣񆇡񅟇񇆷񋸥𝠃𝥋𝤾񄶁𝤧𝣷񄶉𝤈𝣸񋾡𝣊𝣎񋾡𝤏𝣎񊒥𝤽𝣾񎋵𝣗𝣢񊒶𝣸𝣾񋺅𝤙𝤥񅟏𝣡𝤀񇆣𝣜𝤚񆇡𝣗𝤉񅟇𝣂𝤀񇆷𝣍𝤚񋸥𝣔𝤸,dev
s2m065557b7e9d980359c2ecc0339acac7b.pose,gsg,305,1576,𝠀񋾡񋾡񎋱񁻢񁻪񆇡񉳋񉳓񆇡񂇙񀠢񆇡񆿄񆿆񋵡񋸥񆱥񆱥𝠃𝥎𝥂񋾡𝣎𝣊񋾡𝤗𝣊񎋱𝣛𝣞񁻢𝣢𝣴񁻪𝣆𝣴񆇡𝣜𝤂񉳋𝣮𝤍񉳓𝢿𝤍񆇡𝣜𝤙񂇙𝤚𝣼񀠢𝤶𝣱񆇡𝤧𝤇񆿄𝤭𝣸񆿆𝤯𝤑񋵡𝤖𝤘񋸥𝣚𝤼񆱥𝣎𝤨񆱥𝣨𝤨,train
s2m0678d5819002b465fe429663e6d42a05.pose,gsg,644,1203,𝠀񆱵񋾡񋾡񎘁񆱵񈟇񈟓񋸥񆇡񁲊񊻓񊻈񁲂񋸥񂻱񂻹𝠃𝥘𝥂񆱵𝤾𝤐񋾡𝣒𝣊񋾡𝤧𝣊񎘁𝣟𝣠񆱵𝤜𝤐񈟇𝥆𝤚񈟓𝤠𝤙񋸥𝤱𝤼񆇡𝤴𝣰񁲊𝣈𝣳񊻓𝢴𝤍񊻈𝣼𝤍񁲂𝣦𝣳񋸥𝣜𝤼񂻱𝤻𝣽񂻹𝤡𝣽,train
s2m068b65220074aeb668b1f8a5fa8b5719.pose,gsg,423,1966,𝠀񋾡񋾡񍯑񋵡񂣹񆿃񀀃񁳙񋺅񋚡񋚹񅰱𝠃𝥋𝤿񋾡𝣊𝣍񋾡𝤓𝣍񍯑𝣗𝣣񋵡𝤉𝤕񂣹𝤍𝣿񆿃𝤝𝤃񀀃𝤭𝤉񁳙𝣂𝣴񋺅𝣖𝤴񋚡𝣧𝤗񋚹𝣄𝤗񅰱𝣟𝤄,train
s2m06a3473e6d7678e633bc109c3877b68c.pose,gsg,950,2683,𝠀񋾡񋾡񍲑񂇂񀀡񈙇񂇊񈠥񈠵񋺅𝠃𝥈𝤼񋾡𝣅𝣐񋾡𝤎𝣐񍲑𝣔𝣤񂇂𝤬𝣰񀀡𝣇𝣹񈙇𝣊𝤔񂇊𝣽𝣰񈠥𝤭𝤉񈠵𝣸𝤉񋺅𝤙𝤱,train
s2m06a8544353808c2553239462aad08515.pose,gsg,550,3000,𝠀񋾡񋾡񋾡񋾡񍪱񎘁񅯣񄶱񋗩񋸥񂈚񂈒񋵡񇹧񆇡񇹧񇹳񄶁񄶉񆇡𝠃𝥵𝥇񋾡𝢗𝣅񋾡𝣑𝣅񋾡𝤂𝣅񋾡𝤿𝣅񍪱𝢢𝣛񎘁𝤏𝣛񅯣𝢣𝣳񄶱𝣗𝣪񋗩𝣖𝤊񋸥𝥋𝥁񂈚𝣻𝣸񂈒𝤓𝣰񋵡𝣾𝤐񇹧𝤑𝤈񆇡𝤉𝣫񇹧𝥔𝤖񇹳𝤬𝤖񄶁𝥒𝣴񄶉𝤺𝣴񆇡𝥌𝣸,dev
s2m06c04f88f0b42224ded6778aceff1723.pose,gsg,333,1000,𝠀񋾡񎑱񂈉񂈁񉳉񆇡񉳑񋸥𝠃𝤟𝥇񋾡𝣵𝣅񎑱𝣿𝣚񂈉𝣺𝣽񂈁𝤇𝣽񉳉𝤈𝤙񆇡𝤂𝣳񉳑𝣮𝤙񋸥𝣿𝥁,train
s2m06c0b8f69fbe9d7b6997a75071d54e17.pose,gsg,271,898,𝠀񋾡񋾡񎋵񂂸񋚧񆶄񋟇񃈑𝠃𝤸𝤵񋾡𝣕𝣘񋾡𝤔𝣘񎋵𝣢𝣬񂂸𝣭𝤄񋚧𝣥𝤤񆶄𝣘𝤓񋟇𝤝𝤞񃈑𝤝𝤊,train
s2m06c4fe8cb7e76e49ea966b9a11e53f49.pose,gsg,966,983,𝠀񋾡񋾡񂤩񍬑񇆡񋵡񆜡񆳑񃈳񆘁񇆥񋵡񂱱񂤩𝠃𝥇𝤳񋾡𝣈𝣚񋾡𝤑𝣚񂤩𝣇𝤏񍬑𝣎𝣰񇆡𝣰𝤌񋵡𝣆𝤤񆜡𝣛𝤑񆳑𝣘𝤅񃈳𝤝𝤉񆘁𝤩𝤞񇆥𝤮𝤊񋵡𝤎𝤮񂱱𝣝𝤣񂤩𝤏𝤙,train
s2m06e9cbe59f93ba18a44c5939b40f4c75.pose,gsg,542,2220,𝠀񋾡񌀈񎘁񆇡񆇡񀠁񀠉񆤁񆤁񋺅񂈒񋚫𝠃𝥈𝤺񋾡𝣄𝣭񌀈𝤕𝣭񎘁𝣑𝤃񆇡𝤘𝣣񆇡𝤫𝣣񀠁𝤹𝣛񀠉𝤆𝣛񆤁𝤇𝣓񆤁𝤵𝣓񋺅𝤠𝤯񂈒𝣢𝤙񋚫𝣈𝤣,train
s2m06fcbd2d8d388449ddbd65f37fade0a9.pose,gsg,883,1533,𝠀񋾡񎑱񂇱񂈑񉳉񋵡𝠃𝤝𝤵񋾡𝣯𝣘񎑱𝣹𝣭񂇱𝣱𝤓񂈑𝣷𝤎񉳉𝤆𝤒񋵡𝣲𝤰,train
s2m0703b5832d7be623b4105afc0d97703e.pose,gsg,1067,1237,𝠀񆱵񋾡񋾡񋾡񎘁񆱵񈟇񈟓񋸥񆇡񅮷񆙡񁲊񊻓񊻈񁲂񋸥񂻱񂻹𝠃𝥩𝥂񆱵𝣄𝤏񋾡𝢯𝣊񋾡𝣬𝣊񋾡𝤩𝣊񎘁𝢼𝣠񆱵𝢤𝤏񈟇𝣊𝤗񈟓𝢩𝤗񋸥𝢹𝤼񆇡𝢼𝣰񅮷𝣸𝣯񆙡𝣮𝣯񁲊𝤞𝣶񊻓𝤍𝤎񊻈𝥒𝤎񁲂𝤾𝣶񋸥𝤲𝤻񂻱𝣃𝣼񂻹𝢩𝣼,train
s2m072f5a771193d3c59707ae0d0821fed7.pose,gsg,1350,2483,𝠀񋾡񋾡񍸑񄶑񄶙񋻥񈩡񈩽񅊡񊤡𝠃𝥂𝥁񋾡𝣊𝣌񋾡𝤇𝣌񍸑𝣖𝣣񄶑𝤚𝤂񄶙𝤂𝣱񋻥𝤏𝤻񈩡𝤚𝤣񈩽𝣮𝤔񅊡𝣏𝣳񊤡𝣐𝤓,train
s2m07403643443cb0813f43a703271a614a.pose,gsg,694,1033,𝠀񋾡񎑱񂇛񎲧񋵡񉛋񆇡񆇡񆇡񄶒񆿅𝠃𝤪𝤴񋾡𝣻𝣙񎑱𝤅𝣮񂇛𝤏𝤡񎲧𝣷𝤦񋵡𝤊𝤯񉛋𝣿𝤎񆇡𝤟𝤕񆇡𝤄𝤚񆇡𝣳𝤚񄶒𝣢𝣱񆿅𝣸𝤂,train
s2m0744dbf6437fd3ff0eef45117ede35dd.pose,gsg,610,915,𝠀񋾡񋾡񍩑񋺅񋺅񀕡񀕩񆥤񆥢񇀦񇀴񂼁񂼉񆱵񆱵𝠃𝥃𝥂񋾡𝣔𝣋񋾡𝤑𝣋񍩑𝣟𝣝񋺅𝣟𝤷񋺅𝤝𝤷񀕡𝤫𝣸񀕩𝤐𝣸񆥤𝤷𝤘񆥢𝤆𝤘񇀦𝤩𝤘񇀴𝤈𝤘񂼁𝣭𝤇񂼉𝣉𝤇񆱵𝣉𝣼񆱵𝣪𝣼,train
s2m0748c74c6cc169de1274a2a9caa78136.pose,gsg,762,1627,𝠀񂈉񋾡񋾡񂈂񍩑񍸑񋵡񀽓񀼷񋸥񆇡񇀡񇀵񊿯񈝨񆕁𝠃𝥅𝥅񂈉𝣈𝣺񋾡𝣊𝣈񋾡𝤘𝣈񂈂𝣢𝤒񍩑𝣕𝣚񍸑𝤤𝣟񋵡𝣉𝤗񀽓𝤜𝣸񀼷𝤠𝤑񋸥𝤡𝤿񆇡𝤑𝤌񇀡𝤵𝣨񇀵𝤏𝤙񊿯𝣗𝣾񈝨𝣭𝤇񆕁𝣐𝣰,train
s2m074a42bc1eef80f41ea3790d17ce1a95.pose,gsg,450,2033,𝠀񋾡񎘁񅊩񀁒񆇡񆿈񋵡𝠃𝤝𝤵񋾡𝣶𝣘񎘁𝤃𝣮񅊩𝣰𝤌񀁒𝣿𝤠񆇡𝤁𝤕񆿈𝤉𝤋񋵡𝣱𝤬,train
s2m075c128fba73e04752a373ed19c218fa.pose,gsg,474,864,𝠀񋾡񋾡񍩑񉳁񉳑񋺅񆇡񇀡񆞁񋵡񀽑񀼹񀕩񀕁𝠃𝥁𝥅񋾡𝣘𝣈񋾡𝤉𝣈񍩑𝣣𝣚񉳁𝣨𝤘񉳑𝣋𝤘񋺅𝣜𝤺񆇡𝤘𝤍񇀡𝤰𝣩񆞁𝤲𝤉񋵡𝤕𝤬񀽑𝤙𝣳񀼹𝤙𝤒񀕩𝣚𝣶񀕁𝣴𝣶,train
s2m07725a2592223cf11cee74ec4c5d9963.pose,gsg,550,650,𝠀񋾡񋾡񍧱񋸥񊻂񊻑񁲳񁲻񅰡񅰩񆇡񇆣񇆷񋺅𝠃𝥈𝥅񋾡𝣖𝣈񋾡𝤟𝣈񍧱𝣝𝣜񋸥𝤨𝤾񊻂𝣲𝤃񊻑𝣄𝤃񁲳𝣫𝣯񁲻𝣆𝣯񅰡𝤹𝣺񅰩𝤙𝣺񆇡𝤫𝤅񇆣𝤺𝤔񇆷𝤙𝤔񋺅𝣣𝤺,dev
s2m077d97085f5068ef037a3a0dce3d02b7.pose,gsg,745,1389,𝠀񄵙񋾡񋾡񎋵񃇸񆕁񇈄񋵡񀀙񀀃񆕁񋨁񋵡𝠃𝥋𝤶񄵙𝣂𝣽񋾡𝣆𝣖񋾡𝤏𝣖񎋵𝣓𝣪񃇸𝣠𝤍񆕁𝣓𝤉񇈄𝣒𝤝񋵡𝣄𝤜񀀙𝤙𝤊񀀃𝤟𝤀񆕁𝤜𝤋񋨁𝤶𝤏񋵡𝤕𝤪,train
s2m078449a5444eb4011135760842ffefa2.pose,gsg,457,1305,𝠀񌀈񍬑񁲡񁲩񈗨񆇡񆇡񈗲񋸥񋸦𝠃𝤳𝤴񌀈𝣵𝣨񍬑𝣼𝣾񁲡𝤖𝣙񁲩𝣠𝣙񈗨𝤦𝣳񆇡𝤋𝣞񆇡𝣵𝣟񈗲𝣚𝣳񋸥𝤁𝤮񋸦𝣶𝣩,train
s2m07875ef04c12e0314ea9200ebed904f8.pose,gsg,796,1949,𝠀񋾡񍬑񂱑񂱙񉌓񉌋񋸥񉌃񉌛𝠃𝤳𝤱񋾡𝣴𝣛񍬑𝣺𝣱񂱑𝤣𝤇񂱙𝣚𝤇񉌓𝣭𝤕񉌋𝤊𝤕񋸥𝣾𝤫񉌃𝤊𝤈񉌛𝣭𝤈,train
s2m0791ecd7f51ac48a82bcfcbc26e3dfac.pose,gsg,466,1133,𝠀񋾡񋾡񎋵񃇨񈟅񂇙񋵡񁸒񆇡񆇡񉒍𝠃𝥆𝤯񋾡𝣗𝣝񋾡𝤠𝣝񎋵𝣤𝣱񃇨𝤳𝣶񈟅𝤚𝤁񂇙𝣇𝤌񋵡𝣇𝤪񁸒𝣞𝤇񆇡𝣓𝤞񆇡𝣓𝤏񉒍𝣷𝤍,train
s2m07ada4103b3a0a862304d7b9d08aadb9.pose,gsg,677,1830,𝠀񋾡񍬑񀕢񆇡񇀧񇀳񀕪񋸥𝠃𝤻𝤭񋾡𝣴𝣭񍬑𝣺𝤃񀕢𝤍𝣣񆇡𝤂𝣟񇀧𝤝𝣹񇀳𝣒𝣸񀕪𝣣𝣢񋸥𝣿𝤧,train
s2m07b51feeee5ac9782c938b421611ee53.pose,gsg,1966,2400,𝠀񋾡񋾡񎋵񃇨񈟅񂇙񋵡񆇡񁲒񆹡񋗡𝠃𝥁𝤷񋾡𝣒𝣕񋾡𝤛𝣕񎋵𝣟𝣩񃇨𝤮𝣮񈟅𝤕𝣹񂇙𝣋𝣽񋵡𝣋𝤛񆇡𝣗𝤌񁲒𝣠𝤆񆹡𝣝𝣿񋗡𝣛𝤜,train
s2m07b791f936558a57fb8a6fff3e45ed35.pose,gsg,389,1457,𝠀񋾡񍸑񇆣񇆷񆇡񋸥񄘱񄘹񆱱񆱱𝠃𝤬𝥈񋾡𝣵𝣄񍸑𝤁𝣛񇆣𝤖𝤎񇆷𝣩𝤎񆇡𝤂𝣿񋸥𝤀𝥂񄘱𝤓𝣱񄘹𝣥𝣱񆱱𝤒𝣨񆱱𝣡𝣨,train
s2m07be76e44c138af63597b0ad2caa9304.pose,gsg,576,1745,𝠀񋾡񎋱񃈱񃈹񆇡񇀴񆱡񆱡񁳑񁳙񆸁񆸁񇀦񋸥񆙡񆙡𝠃𝤿𝥇񋾡𝣴𝣆񎋱𝤁𝣚񃈱𝤉𝣶񃈹𝣫𝣶񆇡𝤁𝣪񇀴𝣭𝤘񆱡𝤉𝤎񆱡𝣸𝤎񁳑𝤤𝤕񁳙𝣑𝤕񆸁𝤟𝤈񆸁𝣎𝤈񇀦𝤈𝤘񋸥𝣾𝥁񆙡𝣸𝣿񆙡𝤇𝣿,train
s2m07bf90fe72f2c2fce9d8d7d92c3ee4fa.pose,gsg,750,1633,𝠀񋾡񎋵񆇡񇠈񇠠񋸥񃄁񃄉𝠃𝤬𝥄񋾡𝣵𝣈񎋵𝤂𝣜񆇡𝤂𝤐񇠈𝤐𝤁񇠠𝣡𝤁񋸥𝣿𝤾񃄁𝤔𝣮񃄉𝣠𝣯,train
s2m07d339a3024def16df56ab0dbd966ba1.pose,gsg,745,830,𝠀񋾡񎊑񂇛񅋑񎲧񋵡񉓭񇀣񇀧𝠃𝤵𝤹񋾡𝣥𝣓񎊑𝣲𝣧񂇛𝣮𝤜񅋑𝣣𝣻񎲧𝣗𝤠񋵡𝣞𝤥񉓭𝤝𝤖񇀣𝣽𝤩񇀧𝣿𝤋,train
s2m07d9fcd6bdfa2abe869d3e1d528859a7.pose,gsg,406,1271,𝠀񋾡񎑱񃇷񃈀񋻥񇈃񇈗𝠃𝤥𝥃񋾡𝣵𝣉񎑱𝣿𝣞񃇷𝤖𝣫񃈀𝣧𝤃񋻥𝣼𝤽񇈃𝤑𝤇񇈗𝣨𝤡,train
s2m07ea9b2cf7f4e0f945bff7b75a8dc2f8.pose,gsg,457,1016,𝠀񋾡񎋵񃃙񃃑񋵡񇠄񆇡𝠃𝤫𝤹񋾡𝣰𝣔񎋵𝣽𝣨񃃙𝣩𝤋񃃑𝤄𝤋񋵡𝣡𝤞񇠄𝤏𝤠񆇡𝣽𝣾,train
s2m07f9d792e987cab7ac2639bcd36b904a.pose,gsg,508,949,𝠀񋾡񎋱񁳑񁳙񋸥񈙈񈙒񆇡𝠃𝤥𝥁񋾡𝣴𝣋񎋱𝤁𝣟񁳑𝤇𝤉񁳙𝣭𝤉񋸥𝣾𝤻񈙈𝤏𝣰񈙒𝣨𝣰񆇡𝤁𝤣,train
s2m07fd4f81859e0a7045d9e6fe6b0e4067.pose,gsg,813,1440,𝠀񋾡񎘁񁵑񁶌񆿄񋵡񆊡𝠃𝤬𝤱񋾡𝣴𝣛񎘁𝤁𝣱񁵑𝤓𝤅񁶌𝣨𝤇񆿄𝤅𝤏񋵡𝣠𝤄񆊡𝣷𝤢,train
s2m07fda03c691678f1d377cba68efd1240.pose,gsg,610,830,𝠀񋾡񋾡񎋱񎘁񁳑񁳙񆇡񆇡񉳋񉳓񋸥񇆥񆅱񆅹񇆵񋺅𝠃𝥆𝥄񋾡𝣎𝣉񋾡𝤗𝣉񎋱𝣛𝣝񎘁𝤤𝣟񁳑𝣡𝣯񁳙𝣇𝣯񆇡𝣛𝤩񆇡𝣛𝤍񉳋𝣢𝤒񉳓𝣊𝤒񋸥𝣘𝤼񇆥𝤭𝤋񆅱𝤱𝣺񆅹𝤓𝣺񇆵𝤏𝤋񋺅𝤢𝤹,train
s2m0823ba43188496d5845de78732e521d1.pose,gsg,383,1733,𝠀񇀳񋾡񋾡񇀧񎋵񆙡񋸥񆱥񆱥񂐒񂐚񆇡񄵒𝠃𝥈𝤻񇀳𝣿𝤗񋾡𝣅𝣒񋾡𝤓𝣒񇀧𝤪𝤗񎋵𝣒𝣦񆙡𝣐𝤋񋸥𝤝𝤵񆱥𝤕𝣸񆱥𝤩𝣸񂐒𝤦𝤂񂐚𝤌𝤂񆇡𝤟𝤛񄵒𝣕𝣶,train
s2m082d2f35e3f4907499e81365080b2d73.pose,gsg,949,1135,𝠀񋾡񋾡񍧱񃈩񃈡񈫁񈫑񋸥񊤨񊤷񆄪񆅂񆙡񋻥𝠃𝥝𝥁񋾡𝣎𝣋񋾡𝤪𝣋񍧱𝣕𝣟񃈩𝢾𝤁񃈡𝣧𝤁񈫁𝣦𝤓񈫑𝢰𝤓񋸥𝣗𝤻񊤨𝥄𝤎񊤷𝤘𝤌񆄪𝤪𝣼񆅂𝤶𝣽񆙡𝤴𝣰񋻥𝤭𝤹,train
s2m083a4d1954c5ce07836adcb705aa57be.pose,gsg,644,2661,𝠀񋾡񋾡񍲑񀕋񀕂񇋅񇋝񋻥񂇓񂇛񆕁񆇡񋵡񈗡𝠃𝥋𝥅񋾡𝣑𝣈񋾡𝤟𝣈񍲑𝣠𝣜񀕋𝤭𝣷񀕂𝤜𝤂񇋅𝣫𝤂񇋝𝣁𝤏񋻥𝣙𝤿񂇓𝣛𝣱񂇛𝣎𝤀񆕁𝣎𝣲񆇡𝤦𝣮񋵡𝤴𝤇񈗡𝤲𝤘,train
s2m0847389d72142c69cbd2f4871b8379c6.pose,gsg,966,2220,𝠀񋾡񋾡񎋱񆄱񆄹񋑥񋑵񋻥񁲃񇀧񆳇𝠃𝥄𝥆񋾡𝣡𝣆񋾡𝤛𝣆񎋱𝣮𝣚񆄱𝤰𝣭񆄹𝤛𝣳񋑥𝤭𝤂񋑵𝤔𝤉񋻥𝤣𝥀񁲃𝣏𝣤񇀧𝣱𝣧񆳇𝣈𝣩,dev
s2m0850b912df9b227b2540dc602136479a.pose,gsg,372,881,𝠀񅯢񋾡񋾡񍯑񋴅񋵡񂣹񆿃񀀃񂣹񋵡񋎩񅊂񁲊𝠃𝥤𝥇񅯢𝣄𝤃񋾡𝢲𝣆񋾡𝤫𝣆񍯑𝢿𝣜񋴅𝣈𝤼񋵡𝤢𝤗񂣹𝤦𝤁񆿃𝤶𝤅񀀃𝥆𝤋񂣹𝣦𝤂񋵡𝣢𝤘񋎩𝣺𝤜񅊂𝣸𝣻񁲊𝢩𝣾,train
s2m0853afb59f8689351ea0a517996889d3.pose,gsg,350,1016,𝠀񋾡񋾡񍲑񀀁񋟇񃇡񈠥𝠃𝤿𝤯񋾡𝣎𝣞񋾡𝤋𝣞񍲑𝣝𝣲񀀁𝣣𝣿񋟇𝣚𝤠񃇡𝤡𝣸񈠥𝤤𝤋,train
s2m088552111fc9737ccc098059a18ded51.pose,gsg,389,864,𝠀񋾡񍲑񆅁񆄹񋵡񆳑𝠃𝤘𝤲񋾡𝣴𝣛񍲑𝤃𝣯񆅁𝤄𝤔񆄹𝣾𝤜񋵡𝣾𝤭񆳑𝤀𝤍,train
s2m088a0d639f03f213b2d76d585b1026c0.pose,gsg,633,733,𝠀񂇱񋾡񋾡񍘱񄧲񆇡񋵡񂇛񂇑񇀥񋵡񆕁񇆥𝠃𝤹𝤷񂇱𝣘𝤔񋾡𝣓𝣖񋾡𝤍𝣖񍘱𝣞𝣮񄧲𝣢𝣽񆇡𝣙𝤡񋵡𝣙𝤲񂇛𝤊𝤒񂇑𝤞𝣼񇀥𝤩𝤃񋵡𝤊𝤟񆕁𝤟𝤝񇆥𝣦𝤝,train
s2m088c39aa68b8269664d232e3bedd1c39.pose,gsg,350,1766,𝠀񋾡񋾡񎋵񉶍񁹑񁹙񋟁񋠅񋻥񂤲𝠃𝥄𝥀񋾡𝣉𝣍񋾡𝤒𝣍񎋵𝣖𝣡񉶍𝣒𝤉񁹑𝤧𝤄񁹙𝤎𝤌񋟁𝤵𝣩񋠅𝤌𝣲񋻥𝤝𝤺񂤲𝣜𝣳,train
s2m089cc7bffeb08f38e37bff3a639005e4.pose,gsg,576,2152,𝠀񋾡񎋱񋵡񂇉񃈁񆕁񇆧񆿅𝠃𝤡𝤱񋾡𝣴𝣛񎋱𝤁𝣰񋵡𝣵𝤡񂇉𝣹𝤄񃈁𝤇𝤆񆕁𝣫𝤋񇆧𝤓𝤘񆿅𝤃𝤞,train
